NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:13:09.908	238951.49316990
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
163	1.62000	219.862	-16.396	332.348	218.848	-24.906	598.660	145.345	190.784	558.841	-119.134	296.566	561.052	-246.192	309.266	606.887
164	1.63000	219.781	-16.293	332.351	218.853	-24.438	598.644	144.929	190.902	558.707	-120.919	293.518	561.642	-248.171	304.349	607.566
165	1.64000	219.698	-16.218	332.331	218.848	-23.994	598.595	144.510	191.069	558.527	-122.592	290.670	562.323	-250.020	299.728	608.319
166	1.65000	219.643	-16.117	332.342	218.879	-23.494	598.550	144.051	191.335	558.302	-124.195	288.038	563.143	-251.750	295.472	609.258
167	1.66000	219.583	-15.979	332.363	218.928	-22.932	598.499	143.536	191.662	558.072	-125.719	285.589	564.059	-253.278	291.552	610.398
168	1.67000	219.481	-15.816	332.370	218.959	-22.422	598.472	142.964	192.044	557.954	-127.107	283.487	565.099	-254.653	288.010	611.817
169	1.68000	219.365	-15.606	332.397	218.952	-21.874	598.460	142.317	192.366	557.926	-128.365	281.677	566.248	-255.825	284.867	613.548
170	1.69000	219.182	-15.436	332.410	218.924	-21.358	598.432	141.614	192.646	557.981	-129.478	280.122	567.596	-256.782	282.173	615.577
171	1.70000	219.086	-15.125	332.499	218.856	-20.865	598.423	140.908	192.910	558.092	-130.479	278.811	569.181	-257.539	279.930	617.969
172	1.71000	218.912	-14.871	332.542	218.761	-20.368	598.432	140.262	193.143	558.283	-131.363	277.716	571.030	-258.079	278.080	620.743
173	1.72000	218.733	-14.580	332.616	218.643	-19.899	598.455	139.614	193.353	558.553	-132.096	276.778	573.165	-258.455	276.593	623.847
174	1.73000	218.530	-14.258	332.676	218.489	-19.454	598.490	139.015	193.532	558.912	-132.637	276.061	575.539	-258.613	275.515	627.281
175	1.74000	218.285	-13.912	332.747	218.331	-19.045	598.527	138.441	193.652	559.321	-133.076	275.526	578.145	-258.580	274.831	631.026
176	1.75000	218.049	-13.549	332.815	218.153	-18.700	598.574	137.950	193.767	559.787	-133.311	275.121	580.989	-258.359	274.492	635.060
177	1.76000	217.818	-13.157	332.881	217.987	-18.383	598.611	137.504	193.753	560.284	-133.426	274.840	583.977	-257.925	274.451	639.284
178	1.77000	217.582	-12.792	332.956	217.823	-18.102	598.675	137.124	193.690	560.874	-133.332	274.755	587.204	-257.312	274.690	643.713
